areaType,areaName,areaCode,date,newAdmissions,cumAdmissions
nhsRegion,Midlands,E40000008,11/07/2022,428,155627
nhsRegion,Midlands,E40000008,10/07/2022,375,155199
nhsRegion,Midlands,E40000008,09/07/2022,314,154824
nhsRegion,Midlands,E40000008,08/07/2022,365,154510
nhsRegion,Midlands,E40000008,07/07/2022,421,154145
nhsRegion,Midlands,E40000008,06/07/2022,390,153724
nhsRegion,Midlands,E40000008,05/07/2022,384,153334
nhsRegion,Midlands,E40000008,04/07/2022,368,152950
nhsRegion,Midlands,E40000008,03/07/2022,321,152582
nhsRegion,Midlands,E40000008,02/07/2022,258,152261
nhsRegion,Midlands,E40000008,01/07/2022,284,152003
nhsRegion,Midlands,E40000008,30/06/2022,329,151719
nhsRegion,Midlands,E40000008,29/06/2022,301,151390
nhsRegion,Midlands,E40000008,28/06/2022,330,151089
nhsRegion,Midlands,E40000008,27/06/2022,284,150759
nhsRegion,Midlands,E40000008,26/06/2022,248,150475
nhsRegion,Midlands,E40000008,25/06/2022,207,150227
nhsRegion,Midlands,E40000008,24/06/2022,223,150020
nhsRegion,Midlands,E40000008,23/06/2022,236,149797
nhsRegion,Midlands,E40000008,22/06/2022,202,149561
nhsRegion,Midlands,E40000008,21/06/2022,220,149359
nhsRegion,Midlands,E40000008,20/06/2022,225,149139
nhsRegion,Midlands,E40000008,19/06/2022,163,148914
nhsRegion,Midlands,E40000008,18/06/2022,157,148751
nhsRegion,Midlands,E40000008,17/06/2022,162,148594
nhsRegion,Midlands,E40000008,16/06/2022,174,148432
nhsRegion,Midlands,E40000008,15/06/2022,151,148258
nhsRegion,Midlands,E40000008,14/06/2022,151,148107
nhsRegion,Midlands,E40000008,13/06/2022,138,147956
nhsRegion,Midlands,E40000008,12/06/2022,94,147818
nhsRegion,Midlands,E40000008,11/06/2022,118,147724
nhsRegion,Midlands,E40000008,10/06/2022,128,147606
nhsRegion,Midlands,E40000008,09/06/2022,123,147478
nhsRegion,Midlands,E40000008,08/06/2022,107,147355
nhsRegion,Midlands,E40000008,07/06/2022,113,147248
nhsRegion,Midlands,E40000008,06/06/2022,98,147135
nhsRegion,Midlands,E40000008,05/06/2022,92,147037
nhsRegion,Midlands,E40000008,04/06/2022,85,146945
nhsRegion,Midlands,E40000008,03/06/2022,77,146860
nhsRegion,Midlands,E40000008,02/06/2022,92,146783
nhsRegion,Midlands,E40000008,01/06/2022,98,146691
nhsRegion,Midlands,E40000008,31/05/2022,93,146593
nhsRegion,Midlands,E40000008,30/05/2022,92,146500
nhsRegion,Midlands,E40000008,29/05/2022,98,146408
nhsRegion,Midlands,E40000008,28/05/2022,83,146310
nhsRegion,Midlands,E40000008,27/05/2022,86,146227
nhsRegion,Midlands,E40000008,26/05/2022,74,146141
nhsRegion,Midlands,E40000008,25/05/2022,92,146067
nhsRegion,Midlands,E40000008,24/05/2022,96,145975
nhsRegion,Midlands,E40000008,23/05/2022,112,145879
nhsRegion,Midlands,E40000008,22/05/2022,83,145767
nhsRegion,Midlands,E40000008,21/05/2022,70,145684
nhsRegion,Midlands,E40000008,20/05/2022,83,145614
nhsRegion,Midlands,E40000008,19/05/2022,101,145531
nhsRegion,Midlands,E40000008,18/05/2022,114,145430
nhsRegion,Midlands,E40000008,17/05/2022,123,145316
nhsRegion,Midlands,E40000008,16/05/2022,106,145193
nhsRegion,Midlands,E40000008,15/05/2022,96,145087
nhsRegion,Midlands,E40000008,14/05/2022,105,144991
nhsRegion,Midlands,E40000008,13/05/2022,116,144886
nhsRegion,Midlands,E40000008,12/05/2022,145,144770
nhsRegion,Midlands,E40000008,11/05/2022,139,144625
nhsRegion,Midlands,E40000008,10/05/2022,145,144486
nhsRegion,Midlands,E40000008,09/05/2022,139,144341
nhsRegion,Midlands,E40000008,08/05/2022,102,144202
nhsRegion,Midlands,E40000008,07/05/2022,110,144100
nhsRegion,Midlands,E40000008,06/05/2022,138,143990
nhsRegion,Midlands,E40000008,05/05/2022,161,143852
nhsRegion,Midlands,E40000008,04/05/2022,158,143691
nhsRegion,Midlands,E40000008,03/05/2022,160,143533
nhsRegion,Midlands,E40000008,02/05/2022,152,143373
nhsRegion,Midlands,E40000008,01/05/2022,177,143221
nhsRegion,Midlands,E40000008,30/04/2022,150,143044
nhsRegion,Midlands,E40000008,29/04/2022,170,142894
nhsRegion,Midlands,E40000008,28/04/2022,188,142724
nhsRegion,Midlands,E40000008,27/04/2022,219,142536
nhsRegion,Midlands,E40000008,26/04/2022,220,142317
nhsRegion,Midlands,E40000008,25/04/2022,203,142097
nhsRegion,Midlands,E40000008,24/04/2022,210,141894
nhsRegion,Midlands,E40000008,23/04/2022,233,141684
nhsRegion,Midlands,E40000008,22/04/2022,250,141451
nhsRegion,Midlands,E40000008,21/04/2022,241,141201
nhsRegion,Midlands,E40000008,20/04/2022,265,140960
nhsRegion,Midlands,E40000008,19/04/2022,290,140695
nhsRegion,Midlands,E40000008,18/04/2022,290,140405
nhsRegion,Midlands,E40000008,17/04/2022,267,140115
nhsRegion,Midlands,E40000008,16/04/2022,246,139848
nhsRegion,Midlands,E40000008,15/04/2022,315,139602
nhsRegion,Midlands,E40000008,14/04/2022,334,139287
nhsRegion,Midlands,E40000008,13/04/2022,400,138953
nhsRegion,Midlands,E40000008,12/04/2022,408,138553
nhsRegion,Midlands,E40000008,11/04/2022,414,138145
nhsRegion,Midlands,E40000008,10/04/2022,383,137731
nhsRegion,Midlands,E40000008,09/04/2022,355,137348
nhsRegion,Midlands,E40000008,08/04/2022,363,136993
nhsRegion,Midlands,E40000008,07/04/2022,414,136630
nhsRegion,Midlands,E40000008,06/04/2022,443,136216
nhsRegion,Midlands,E40000008,05/04/2022,451,135773
nhsRegion,Midlands,E40000008,04/04/2022,423,135322
nhsRegion,Midlands,E40000008,03/04/2022,366,134899
nhsRegion,Midlands,E40000008,02/04/2022,348,134533
nhsRegion,Midlands,E40000008,01/04/2022,376,134185
nhsRegion,Midlands,E40000008,31/03/2022,438,133809
nhsRegion,Midlands,E40000008,30/03/2022,473,133371
nhsRegion,Midlands,E40000008,29/03/2022,373,132898
nhsRegion,Midlands,E40000008,28/03/2022,426,132525
nhsRegion,Midlands,E40000008,27/03/2022,385,132099
nhsRegion,Midlands,E40000008,26/03/2022,327,131714
nhsRegion,Midlands,E40000008,25/03/2022,334,131387
nhsRegion,Midlands,E40000008,24/03/2022,391,131053
nhsRegion,Midlands,E40000008,23/03/2022,389,130662
nhsRegion,Midlands,E40000008,22/03/2022,443,130273
nhsRegion,Midlands,E40000008,21/03/2022,320,129830
nhsRegion,Midlands,E40000008,20/03/2022,315,129510
nhsRegion,Midlands,E40000008,19/03/2022,327,129195
nhsRegion,Midlands,E40000008,18/03/2022,311,128868
nhsRegion,Midlands,E40000008,17/03/2022,286,128557
nhsRegion,Midlands,E40000008,16/03/2022,281,128271
nhsRegion,Midlands,E40000008,15/03/2022,285,127990
nhsRegion,Midlands,E40000008,14/03/2022,294,127705
nhsRegion,Midlands,E40000008,13/03/2022,265,127411
nhsRegion,Midlands,E40000008,12/03/2022,226,127146
nhsRegion,Midlands,E40000008,11/03/2022,231,126920
nhsRegion,Midlands,E40000008,10/03/2022,224,126689
nhsRegion,Midlands,E40000008,09/03/2022,249,126465
nhsRegion,Midlands,E40000008,08/03/2022,208,126216
nhsRegion,Midlands,E40000008,07/03/2022,222,126008
nhsRegion,Midlands,E40000008,06/03/2022,196,125786
nhsRegion,Midlands,E40000008,05/03/2022,170,125590
nhsRegion,Midlands,E40000008,04/03/2022,189,125420
nhsRegion,Midlands,E40000008,03/03/2022,216,125231
nhsRegion,Midlands,E40000008,02/03/2022,205,125015
nhsRegion,Midlands,E40000008,01/03/2022,179,124810
nhsRegion,Midlands,E40000008,28/02/2022,195,124631
nhsRegion,Midlands,E40000008,27/02/2022,156,124436
nhsRegion,Midlands,E40000008,26/02/2022,159,124280
nhsRegion,Midlands,E40000008,25/02/2022,143,124121
nhsRegion,Midlands,E40000008,24/02/2022,167,123978
nhsRegion,Midlands,E40000008,23/02/2022,190,123811
nhsRegion,Midlands,E40000008,22/02/2022,169,123621
nhsRegion,Midlands,E40000008,21/02/2022,182,123452
nhsRegion,Midlands,E40000008,20/02/2022,158,123270
nhsRegion,Midlands,E40000008,19/02/2022,159,123112
nhsRegion,Midlands,E40000008,18/02/2022,180,122953
nhsRegion,Midlands,E40000008,17/02/2022,195,122773
nhsRegion,Midlands,E40000008,16/02/2022,203,122578
nhsRegion,Midlands,E40000008,15/02/2022,195,122375
nhsRegion,Midlands,E40000008,14/02/2022,186,122180
nhsRegion,Midlands,E40000008,13/02/2022,168,121994
nhsRegion,Midlands,E40000008,12/02/2022,169,121826
nhsRegion,Midlands,E40000008,11/02/2022,192,121657
nhsRegion,Midlands,E40000008,10/02/2022,228,121465
nhsRegion,Midlands,E40000008,09/02/2022,224,121237
nhsRegion,Midlands,E40000008,08/02/2022,221,121013
nhsRegion,Midlands,E40000008,07/02/2022,219,120792
nhsRegion,Midlands,E40000008,06/02/2022,227,120573
nhsRegion,Midlands,E40000008,05/02/2022,191,120346
nhsRegion,Midlands,E40000008,04/02/2022,221,120155
nhsRegion,Midlands,E40000008,03/02/2022,278,119934
nhsRegion,Midlands,E40000008,02/02/2022,278,119656
nhsRegion,Midlands,E40000008,01/02/2022,324,119378
nhsRegion,Midlands,E40000008,31/01/2022,287,119054
nhsRegion,Midlands,E40000008,30/01/2022,264,118767
nhsRegion,Midlands,E40000008,29/01/2022,247,118503
nhsRegion,Midlands,E40000008,28/01/2022,269,118256
nhsRegion,Midlands,E40000008,27/01/2022,319,117987
nhsRegion,Midlands,E40000008,26/01/2022,328,117668
nhsRegion,Midlands,E40000008,25/01/2022,348,117340
nhsRegion,Midlands,E40000008,24/01/2022,283,116992
nhsRegion,Midlands,E40000008,23/01/2022,309,116709
nhsRegion,Midlands,E40000008,22/01/2022,268,116400
nhsRegion,Midlands,E40000008,21/01/2022,280,116132
nhsRegion,Midlands,E40000008,20/01/2022,355,115852
nhsRegion,Midlands,E40000008,19/01/2022,333,115497
nhsRegion,Midlands,E40000008,18/01/2022,304,115164
nhsRegion,Midlands,E40000008,17/01/2022,407,114860
nhsRegion,Midlands,E40000008,16/01/2022,389,114453
nhsRegion,Midlands,E40000008,15/01/2022,314,114064
nhsRegion,Midlands,E40000008,14/01/2022,354,113750
nhsRegion,Midlands,E40000008,13/01/2022,421,113396
nhsRegion,Midlands,E40000008,12/01/2022,367,112975
nhsRegion,Midlands,E40000008,11/01/2022,406,112608
nhsRegion,Midlands,E40000008,10/01/2022,404,112202
nhsRegion,Midlands,E40000008,09/01/2022,424,111798
nhsRegion,Midlands,E40000008,08/01/2022,333,111374
nhsRegion,Midlands,E40000008,07/01/2022,348,111041
nhsRegion,Midlands,E40000008,06/01/2022,420,110693
nhsRegion,Midlands,E40000008,05/01/2022,438,110273
nhsRegion,Midlands,E40000008,04/01/2022,377,109835
nhsRegion,Midlands,E40000008,03/01/2022,354,109458
nhsRegion,Midlands,E40000008,02/01/2022,371,109104
nhsRegion,Midlands,E40000008,01/01/2022,340,108733
nhsRegion,Midlands,E40000008,31/12/2021,359,108393
nhsRegion,Midlands,E40000008,30/12/2021,395,108034
nhsRegion,Midlands,E40000008,29/12/2021,503,107639
nhsRegion,Midlands,E40000008,28/12/2021,367,107136
nhsRegion,Midlands,E40000008,27/12/2021,309,106769
nhsRegion,Midlands,E40000008,26/12/2021,251,106460
nhsRegion,Midlands,E40000008,25/12/2021,219,106209
nhsRegion,Midlands,E40000008,24/12/2021,173,105990
nhsRegion,Midlands,E40000008,23/12/2021,206,105817
nhsRegion,Midlands,E40000008,22/12/2021,201,105611
nhsRegion,Midlands,E40000008,21/12/2021,172,105410
nhsRegion,Midlands,E40000008,20/12/2021,186,105238
nhsRegion,Midlands,E40000008,19/12/2021,163,105052
nhsRegion,Midlands,E40000008,18/12/2021,115,104889
nhsRegion,Midlands,E40000008,17/12/2021,115,104774
nhsRegion,Midlands,E40000008,16/12/2021,141,104659
nhsRegion,Midlands,E40000008,15/12/2021,117,104518
nhsRegion,Midlands,E40000008,14/12/2021,132,104401
nhsRegion,Midlands,E40000008,13/12/2021,133,104269
nhsRegion,Midlands,E40000008,12/12/2021,145,104136
nhsRegion,Midlands,E40000008,11/12/2021,108,103991
nhsRegion,Midlands,E40000008,10/12/2021,126,103883
nhsRegion,Midlands,E40000008,09/12/2021,143,103757
nhsRegion,Midlands,E40000008,08/12/2021,131,103614
nhsRegion,Midlands,E40000008,07/12/2021,183,103483
nhsRegion,Midlands,E40000008,06/12/2021,140,103300
nhsRegion,Midlands,E40000008,05/12/2021,133,103160
nhsRegion,Midlands,E40000008,04/12/2021,128,103027
nhsRegion,Midlands,E40000008,03/12/2021,108,102899
nhsRegion,Midlands,E40000008,02/12/2021,154,102791
nhsRegion,Midlands,E40000008,01/12/2021,144,102637
nhsRegion,Midlands,E40000008,30/11/2021,123,102493
nhsRegion,Midlands,E40000008,29/11/2021,126,102370
nhsRegion,Midlands,E40000008,28/11/2021,121,102244
nhsRegion,Midlands,E40000008,27/11/2021,116,102123
nhsRegion,Midlands,E40000008,26/11/2021,127,102007
nhsRegion,Midlands,E40000008,25/11/2021,132,101880
nhsRegion,Midlands,E40000008,24/11/2021,127,101748
nhsRegion,Midlands,E40000008,23/11/2021,142,101621
nhsRegion,Midlands,E40000008,22/11/2021,123,101479
nhsRegion,Midlands,E40000008,21/11/2021,111,101356
nhsRegion,Midlands,E40000008,20/11/2021,91,101245
nhsRegion,Midlands,E40000008,19/11/2021,132,101154
nhsRegion,Midlands,E40000008,18/11/2021,156,101022
nhsRegion,Midlands,E40000008,17/11/2021,133,100866
nhsRegion,Midlands,E40000008,16/11/2021,147,100733
nhsRegion,Midlands,E40000008,15/11/2021,128,100586
nhsRegion,Midlands,E40000008,14/11/2021,124,100458
nhsRegion,Midlands,E40000008,13/11/2021,123,100334
nhsRegion,Midlands,E40000008,12/11/2021,135,100211
nhsRegion,Midlands,E40000008,11/11/2021,148,100076
nhsRegion,Midlands,E40000008,10/11/2021,157,99928
nhsRegion,Midlands,E40000008,09/11/2021,162,99771
nhsRegion,Midlands,E40000008,08/11/2021,157,99609
nhsRegion,Midlands,E40000008,07/11/2021,136,99452
nhsRegion,Midlands,E40000008,06/11/2021,122,99316
nhsRegion,Midlands,E40000008,05/11/2021,130,99194
nhsRegion,Midlands,E40000008,04/11/2021,148,99064
nhsRegion,Midlands,E40000008,03/11/2021,177,98916
nhsRegion,Midlands,E40000008,02/11/2021,168,98739
nhsRegion,Midlands,E40000008,01/11/2021,187,98571
nhsRegion,Midlands,E40000008,31/10/2021,146,98384
nhsRegion,Midlands,E40000008,30/10/2021,139,98238
nhsRegion,Midlands,E40000008,29/10/2021,143,98099
nhsRegion,Midlands,E40000008,28/10/2021,173,97956
nhsRegion,Midlands,E40000008,27/10/2021,173,97783
nhsRegion,Midlands,E40000008,26/10/2021,165,97610
nhsRegion,Midlands,E40000008,25/10/2021,140,97445
nhsRegion,Midlands,E40000008,24/10/2021,131,97305
nhsRegion,Midlands,E40000008,23/10/2021,129,97174
nhsRegion,Midlands,E40000008,22/10/2021,149,97045
nhsRegion,Midlands,E40000008,21/10/2021,173,96896
nhsRegion,Midlands,E40000008,20/10/2021,170,96723
nhsRegion,Midlands,E40000008,19/10/2021,188,96553
nhsRegion,Midlands,E40000008,18/10/2021,148,96365
nhsRegion,Midlands,E40000008,17/10/2021,137,96217
nhsRegion,Midlands,E40000008,16/10/2021,159,96080
nhsRegion,Midlands,E40000008,15/10/2021,163,95921
nhsRegion,Midlands,E40000008,14/10/2021,142,95758
nhsRegion,Midlands,E40000008,13/10/2021,138,95616
nhsRegion,Midlands,E40000008,12/10/2021,149,95478
nhsRegion,Midlands,E40000008,11/10/2021,154,95329
nhsRegion,Midlands,E40000008,10/10/2021,116,95175
nhsRegion,Midlands,E40000008,09/10/2021,132,95059
nhsRegion,Midlands,E40000008,08/10/2021,128,94927
nhsRegion,Midlands,E40000008,07/10/2021,135,94799
nhsRegion,Midlands,E40000008,06/10/2021,119,94664
nhsRegion,Midlands,E40000008,05/10/2021,128,94545
nhsRegion,Midlands,E40000008,04/10/2021,127,94417
nhsRegion,Midlands,E40000008,03/10/2021,130,94290
nhsRegion,Midlands,E40000008,02/10/2021,99,94160
nhsRegion,Midlands,E40000008,01/10/2021,121,94061
nhsRegion,Midlands,E40000008,30/09/2021,116,93940
nhsRegion,Midlands,E40000008,29/09/2021,129,93824
nhsRegion,Midlands,E40000008,28/09/2021,113,93695
nhsRegion,Midlands,E40000008,27/09/2021,127,93582
nhsRegion,Midlands,E40000008,26/09/2021,104,93455
nhsRegion,Midlands,E40000008,25/09/2021,86,93351
nhsRegion,Midlands,E40000008,24/09/2021,101,93265
nhsRegion,Midlands,E40000008,23/09/2021,124,93164
nhsRegion,Midlands,E40000008,22/09/2021,110,93040
nhsRegion,Midlands,E40000008,21/09/2021,123,92930
nhsRegion,Midlands,E40000008,20/09/2021,114,92807
nhsRegion,Midlands,E40000008,19/09/2021,123,92693
nhsRegion,Midlands,E40000008,18/09/2021,102,92570
nhsRegion,Midlands,E40000008,17/09/2021,112,92468
nhsRegion,Midlands,E40000008,16/09/2021,138,92356
nhsRegion,Midlands,E40000008,15/09/2021,110,92218
nhsRegion,Midlands,E40000008,14/09/2021,128,92108
nhsRegion,Midlands,E40000008,13/09/2021,133,91980
nhsRegion,Midlands,E40000008,12/09/2021,133,91847
nhsRegion,Midlands,E40000008,11/09/2021,123,91714
nhsRegion,Midlands,E40000008,10/09/2021,133,91591
nhsRegion,Midlands,E40000008,09/09/2021,147,91458
nhsRegion,Midlands,E40000008,08/09/2021,224,91311
nhsRegion,Midlands,E40000008,07/09/2021,153,91087
nhsRegion,Midlands,E40000008,06/09/2021,147,90934
nhsRegion,Midlands,E40000008,05/09/2021,124,90787
nhsRegion,Midlands,E40000008,04/09/2021,148,90663
nhsRegion,Midlands,E40000008,03/09/2021,150,90515
nhsRegion,Midlands,E40000008,02/09/2021,123,90365
nhsRegion,Midlands,E40000008,01/09/2021,152,90242
nhsRegion,Midlands,E40000008,31/08/2021,143,90090
nhsRegion,Midlands,E40000008,30/08/2021,156,89947
nhsRegion,Midlands,E40000008,29/08/2021,145,89791
nhsRegion,Midlands,E40000008,28/08/2021,133,89646
nhsRegion,Midlands,E40000008,27/08/2021,156,89513
nhsRegion,Midlands,E40000008,26/08/2021,148,89357
nhsRegion,Midlands,E40000008,25/08/2021,189,89209
nhsRegion,Midlands,E40000008,24/08/2021,157,89020
nhsRegion,Midlands,E40000008,23/08/2021,161,88863
nhsRegion,Midlands,E40000008,22/08/2021,135,88702
nhsRegion,Midlands,E40000008,21/08/2021,127,88567
nhsRegion,Midlands,E40000008,20/08/2021,145,88440
nhsRegion,Midlands,E40000008,19/08/2021,162,88295
nhsRegion,Midlands,E40000008,18/08/2021,165,88133
nhsRegion,Midlands,E40000008,17/08/2021,166,87968
nhsRegion,Midlands,E40000008,16/08/2021,165,87802
nhsRegion,Midlands,E40000008,15/08/2021,144,87637
nhsRegion,Midlands,E40000008,14/08/2021,124,87493
nhsRegion,Midlands,E40000008,13/08/2021,143,87369
nhsRegion,Midlands,E40000008,12/08/2021,152,87226
nhsRegion,Midlands,E40000008,11/08/2021,166,87074
nhsRegion,Midlands,E40000008,10/08/2021,142,86908
nhsRegion,Midlands,E40000008,09/08/2021,130,86766
nhsRegion,Midlands,E40000008,08/08/2021,112,86636
nhsRegion,Midlands,E40000008,07/08/2021,117,86524
nhsRegion,Midlands,E40000008,06/08/2021,131,86407
nhsRegion,Midlands,E40000008,05/08/2021,123,86276
nhsRegion,Midlands,E40000008,04/08/2021,143,86153
nhsRegion,Midlands,E40000008,03/08/2021,123,86010
nhsRegion,Midlands,E40000008,02/08/2021,125,85887
nhsRegion,Midlands,E40000008,01/08/2021,117,85762
nhsRegion,Midlands,E40000008,31/07/2021,119,85645
nhsRegion,Midlands,E40000008,30/07/2021,111,85526
nhsRegion,Midlands,E40000008,29/07/2021,134,85415
nhsRegion,Midlands,E40000008,28/07/2021,131,85281
nhsRegion,Midlands,E40000008,27/07/2021,126,85150
nhsRegion,Midlands,E40000008,26/07/2021,151,85024
nhsRegion,Midlands,E40000008,25/07/2021,133,84873
nhsRegion,Midlands,E40000008,24/07/2021,122,84740
nhsRegion,Midlands,E40000008,23/07/2021,136,84618
nhsRegion,Midlands,E40000008,22/07/2021,144,84482
nhsRegion,Midlands,E40000008,21/07/2021,146,84338
nhsRegion,Midlands,E40000008,20/07/2021,140,84192
nhsRegion,Midlands,E40000008,19/07/2021,119,84052
nhsRegion,Midlands,E40000008,18/07/2021,142,83933
nhsRegion,Midlands,E40000008,17/07/2021,116,83791
nhsRegion,Midlands,E40000008,16/07/2021,107,83675
nhsRegion,Midlands,E40000008,15/07/2021,134,83568
nhsRegion,Midlands,E40000008,14/07/2021,114,83434
nhsRegion,Midlands,E40000008,13/07/2021,135,83320
nhsRegion,Midlands,E40000008,12/07/2021,122,83185
nhsRegion,Midlands,E40000008,11/07/2021,97,83063
nhsRegion,Midlands,E40000008,10/07/2021,82,82966
nhsRegion,Midlands,E40000008,09/07/2021,78,82884
nhsRegion,Midlands,E40000008,08/07/2021,80,82806
nhsRegion,Midlands,E40000008,07/07/2021,82,82726
nhsRegion,Midlands,E40000008,06/07/2021,99,82644
nhsRegion,Midlands,E40000008,05/07/2021,81,82545
nhsRegion,Midlands,E40000008,04/07/2021,81,82464
nhsRegion,Midlands,E40000008,03/07/2021,50,82383
nhsRegion,Midlands,E40000008,02/07/2021,73,82333
nhsRegion,Midlands,E40000008,01/07/2021,72,82260
nhsRegion,Midlands,E40000008,30/06/2021,59,82188
nhsRegion,Midlands,E40000008,29/06/2021,41,82129
nhsRegion,Midlands,E40000008,28/06/2021,44,82088
nhsRegion,Midlands,E40000008,27/06/2021,36,82044
nhsRegion,Midlands,E40000008,26/06/2021,35,82008
nhsRegion,Midlands,E40000008,25/06/2021,44,81973
nhsRegion,Midlands,E40000008,24/06/2021,41,81929
nhsRegion,Midlands,E40000008,23/06/2021,38,81888
nhsRegion,Midlands,E40000008,22/06/2021,27,81850
nhsRegion,Midlands,E40000008,21/06/2021,29,81823
nhsRegion,Midlands,E40000008,20/06/2021,25,81794
nhsRegion,Midlands,E40000008,19/06/2021,34,81769
nhsRegion,Midlands,E40000008,18/06/2021,29,81735
nhsRegion,Midlands,E40000008,17/06/2021,30,81706
nhsRegion,Midlands,E40000008,16/06/2021,35,81676
nhsRegion,Midlands,E40000008,15/06/2021,28,81641
nhsRegion,Midlands,E40000008,14/06/2021,31,81613
nhsRegion,Midlands,E40000008,13/06/2021,28,81582
nhsRegion,Midlands,E40000008,12/06/2021,22,81554
nhsRegion,Midlands,E40000008,11/06/2021,21,81532
nhsRegion,Midlands,E40000008,10/06/2021,27,81511
nhsRegion,Midlands,E40000008,09/06/2021,24,81484
nhsRegion,Midlands,E40000008,08/06/2021,40,81460
nhsRegion,Midlands,E40000008,07/06/2021,24,81420
nhsRegion,Midlands,E40000008,06/06/2021,13,81396
nhsRegion,Midlands,E40000008,05/06/2021,12,81383
nhsRegion,Midlands,E40000008,04/06/2021,11,81371
nhsRegion,Midlands,E40000008,03/06/2021,15,81360
nhsRegion,Midlands,E40000008,02/06/2021,19,81345
nhsRegion,Midlands,E40000008,01/06/2021,18,81326
nhsRegion,Midlands,E40000008,31/05/2021,19,81308
nhsRegion,Midlands,E40000008,30/05/2021,12,81289
nhsRegion,Midlands,E40000008,29/05/2021,15,81277
nhsRegion,Midlands,E40000008,28/05/2021,16,81262
nhsRegion,Midlands,E40000008,27/05/2021,14,81246
nhsRegion,Midlands,E40000008,26/05/2021,20,81232
nhsRegion,Midlands,E40000008,25/05/2021,19,81212
nhsRegion,Midlands,E40000008,24/05/2021,14,81193
nhsRegion,Midlands,E40000008,23/05/2021,18,81179
nhsRegion,Midlands,E40000008,22/05/2021,17,81161
nhsRegion,Midlands,E40000008,21/05/2021,22,81144
nhsRegion,Midlands,E40000008,20/05/2021,25,81122
nhsRegion,Midlands,E40000008,19/05/2021,17,81097
nhsRegion,Midlands,E40000008,18/05/2021,28,81080
nhsRegion,Midlands,E40000008,17/05/2021,21,81052
nhsRegion,Midlands,E40000008,16/05/2021,12,81031
nhsRegion,Midlands,E40000008,15/05/2021,16,81019
nhsRegion,Midlands,E40000008,14/05/2021,15,81003
nhsRegion,Midlands,E40000008,13/05/2021,15,80988
nhsRegion,Midlands,E40000008,12/05/2021,13,80973
nhsRegion,Midlands,E40000008,11/05/2021,12,80960
nhsRegion,Midlands,E40000008,10/05/2021,16,80948
nhsRegion,Midlands,E40000008,09/05/2021,16,80932
nhsRegion,Midlands,E40000008,08/05/2021,17,80916
nhsRegion,Midlands,E40000008,07/05/2021,16,80899
nhsRegion,Midlands,E40000008,06/05/2021,17,80883
nhsRegion,Midlands,E40000008,05/05/2021,22,80866
nhsRegion,Midlands,E40000008,04/05/2021,19,80844
nhsRegion,Midlands,E40000008,03/05/2021,23,80825
nhsRegion,Midlands,E40000008,02/05/2021,16,80802
nhsRegion,Midlands,E40000008,01/05/2021,22,80786
nhsRegion,Midlands,E40000008,30/04/2021,20,80764
nhsRegion,Midlands,E40000008,29/04/2021,15,80744
nhsRegion,Midlands,E40000008,28/04/2021,21,80729
nhsRegion,Midlands,E40000008,27/04/2021,25,80708
nhsRegion,Midlands,E40000008,26/04/2021,34,80683
nhsRegion,Midlands,E40000008,25/04/2021,26,80649
nhsRegion,Midlands,E40000008,24/04/2021,23,80623
nhsRegion,Midlands,E40000008,23/04/2021,23,80600
nhsRegion,Midlands,E40000008,22/04/2021,26,80577
nhsRegion,Midlands,E40000008,21/04/2021,19,80551
nhsRegion,Midlands,E40000008,20/04/2021,13,80532
nhsRegion,Midlands,E40000008,19/04/2021,29,80519
nhsRegion,Midlands,E40000008,18/04/2021,26,80490
nhsRegion,Midlands,E40000008,17/04/2021,34,80464
nhsRegion,Midlands,E40000008,16/04/2021,31,80430
nhsRegion,Midlands,E40000008,15/04/2021,30,80399
nhsRegion,Midlands,E40000008,14/04/2021,24,80369
nhsRegion,Midlands,E40000008,13/04/2021,29,80345
nhsRegion,Midlands,E40000008,12/04/2021,26,80316
nhsRegion,Midlands,E40000008,11/04/2021,30,80290
nhsRegion,Midlands,E40000008,10/04/2021,30,80260
nhsRegion,Midlands,E40000008,09/04/2021,37,80230
nhsRegion,Midlands,E40000008,08/04/2021,32,80193
nhsRegion,Midlands,E40000008,07/04/2021,40,80161
nhsRegion,Midlands,E40000008,06/04/2021,45,80121
nhsRegion,Midlands,E40000008,05/04/2021,44,80076
nhsRegion,Midlands,E40000008,04/04/2021,34,80032
nhsRegion,Midlands,E40000008,03/04/2021,40,79998
nhsRegion,Midlands,E40000008,02/04/2021,43,79958
nhsRegion,Midlands,E40000008,01/04/2021,34,79915
nhsRegion,Midlands,E40000008,31/03/2021,51,79881
nhsRegion,Midlands,E40000008,30/03/2021,52,79830
nhsRegion,Midlands,E40000008,29/03/2021,44,79778
nhsRegion,Midlands,E40000008,28/03/2021,50,79734
nhsRegion,Midlands,E40000008,27/03/2021,54,79684
nhsRegion,Midlands,E40000008,26/03/2021,51,79630
nhsRegion,Midlands,E40000008,25/03/2021,77,79579
nhsRegion,Midlands,E40000008,24/03/2021,61,79502
nhsRegion,Midlands,E40000008,23/03/2021,61,79441
nhsRegion,Midlands,E40000008,22/03/2021,60,79380
nhsRegion,Midlands,E40000008,21/03/2021,63,79320
nhsRegion,Midlands,E40000008,20/03/2021,56,79257
nhsRegion,Midlands,E40000008,19/03/2021,76,79201
nhsRegion,Midlands,E40000008,18/03/2021,84,79125
